id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
6576,User6576,62.0,Female,Desktop,Bottom,,Morning,1
5273,User5273,64.0,Female,Desktop,Bottom,News,,0
740,User740,47.0,,Tablet,Side,,Evening,0
2235,User2235,,Non-Binary,Desktop,,News,Afternoon,0
2083,User2083,60.0,Female,Desktop,Top,News,Afternoon,0
7151,User7151,,Non-Binary,Tablet,,News,Morning,1
3336,User3336,26.0,,Desktop,Bottom,,Morning,1
3644,User3644,,Female,Mobile,Side,,Evening,1
6409,User6409,52.0,Male,Desktop,,,Night,1
1296,User1296,34.0,,Tablet,Top,,,1
7340,User7340,,Non-Binary,Desktop,,Shopping,Evening,0
5425,User5425,,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
9572,User9572,38.0,,Mobile,Bottom,Social Media,Morning,1
3561,User3561,37.0,,Desktop,,Social Media,Evening,1
6796,User6796,,Non-Binary,Mobile,Side,Shopping,Morning,0
4483,User4483,,Non-Binary,,Top,News,,1
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1
9521,User9521,44.0,Male,Desktop,Top,,Evening,0
8004,User8004,,,Desktop,,Social Media,Morning,0
6143,User6143,29.0,,Mobile,Bottom,,Afternoon,1
9399,User9399,37.0,Male,Desktop,Bottom,Entertainment,Evening,0
7637,User7637,24.0,Male,,Side,,Afternoon,0
7266,User7266,,,Tablet,Bottom,Education,Afternoon,1
6287,User6287,40.0,Female,Tablet,Bottom,,,1
316,User316,42.0,Non-Binary,Desktop,Top,Social Media,,1
6258,User6258,,Non-Binary,Tablet,Top,,Night,1
372,User372,33.0,,Mobile,Bottom,Entertainment,Afternoon,0
1670,User1670,44.0,Non-Binary,Tablet,Top,,Night,0
5756,User5756,51.0,,Tablet,Top,,Afternoon,1
8647,User8647,,Female,Desktop,Top,Shopping,Morning,1
7808,User7808,26.0,,Desktop,,,Night,1
5093,User5093,,Female,Tablet,,,Morning,0
7766,User7766,,,Mobile,Top,,Afternoon,1
4108,User4108,36.0,,Tablet,Top,,Morning,1
1298,User1298,,,Desktop,Side,Social Media,Morning,0
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,,1
4021,User4021,38.0,,Mobile,Side,,Morning,1
3801,User3801,26.0,Non-Binary,Desktop,Side,,Evening,1
7878,User7878,60.0,,Tablet,Side,,Afternoon,1
5514,User5514,31.0,,Desktop,Side,,Night,1
7450,User7450,,,Desktop,Side,,,1
1549,User1549,56.0,,Desktop,,,Afternoon,1
4288,User4288,62.0,Non-Binary,Tablet,Top,,Night,0
4308,User4308,,Male,Mobile,Side,News,Morning,0
7231,User7231,38.0,Male,Mobile,Side,,Evening,0
2272,User2272,52.0,,Tablet,,,Morning,1
2073,User2073,,Non-Binary,Tablet,Top,Education,,0
2125,User2125,,Female,Tablet,Top,,,1
5464,User5464,,,Mobile,Bottom,,,0
6251,User6251,44.0,Non-Binary,,Side,,Morning,1
3810,User3810,,Non-Binary,Mobile,Bottom,Entertainment,Evening,0
1503,User1503,19.0,Female,,Side,,Afternoon,1
9431,User9431,,Male,Mobile,Top,Entertainment,Afternoon,1
9685,User9685,,Female,Desktop,Top,Entertainment,Evening,0
7152,User7152,32.0,,Tablet,Side,News,Morning,1
6251,User6251,44.0,Non-Binary,Mobile,Side,,Morning,1
2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,,1
7906,User7906,,,Mobile,Bottom,Education,,0
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
8903,User8903,24.0,Male,Tablet,Side,Social Media,Evening,0
9057,User9057,,,,Side,,Afternoon,1
9918,User9918,24.0,Non-Binary,Tablet,,News,,0
6895,User6895,,,,,Education,Night,0
6023,User6023,,Non-Binary,Tablet,Side,News,Afternoon,0
5881,User5881,,Non-Binary,,Top,,,1
428,User428,,,Mobile,Top,,Night,0
2681,User2681,59.0,,Desktop,,Education,Night,0
5860,User5860,,,Desktop,Bottom,,Morning,1
3601,User3601,,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
9905,User9905,,,Tablet,Top,,,1
1741,User1741,45.0,,Mobile,,,Night,1
6771,User6771,,,Desktop,Side,Shopping,Morning,1
6074,User6074,35.0,Male,Mobile,Bottom,,,1
1253,User1253,,Female,Desktop,Bottom,Shopping,Morning,1
2460,User2460,,Non-Binary,Tablet,Side,,,0
1549,User1549,56.0,,Desktop,Top,,,1
3110,User3110,63.0,,Desktop,Side,,Night,0
2640,User2640,,,Tablet,Side,,Evening,0
3299,User3299,44.0,Non-Binary,Tablet,,News,Evening,1
407,User407,,Male,Desktop,,Entertainment,Afternoon,0
5514,User5514,,,,Side,,Night,1
6337,User6337,,,Mobile,,Social Media,Night,1
420,User420,56.0,,Mobile,Top,Education,Afternoon,0
4073,User4073,,Male,Desktop,Top,Entertainment,Evening,1
4950,User4950,,Male,Mobile,Side,,Morning,1
2021,User2021,41.0,Male,,Bottom,Social Media,Night,1
212,User212,,Female,Desktop,Bottom,,Afternoon,0
5818,User5818,,,Tablet,Top,Social Media,,1
9136,User9136,,,Desktop,Side,,,1
735,User735,,,Desktop,Side,Social Media,Morning,0
9708,User9708,38.0,Male,Tablet,Side,Shopping,Night,0
9268,User9268,,Female,Tablet,Top,Entertainment,Evening,0
2101,User2101,34.0,,Mobile,Side,,Evening,0
5091,User5091,,,Desktop,Bottom,,Afternoon,0
5878,User5878,,,Tablet,Bottom,Education,,1
7507,User7507,,,Tablet,Top,Education,Afternoon,1
9789,User9789,36.0,,Tablet,,,Morning,1
6487,User6487,19.0,Male,Tablet,Side,,,1
6419,User6419,18.0,Male,,,Shopping,Night,0
9789,User9789,36.0,,Tablet,Side,,Morning,1
3826,User3826,,Female,Mobile,Bottom,News,Afternoon,0
6679,User6679,,Male,Tablet,,Entertainment,Night,1
554,User554,,Male,Mobile,Side,Entertainment,,0
6251,User6251,44.0,Non-Binary,,Side,Shopping,Morning,1
2023,User2023,19.0,Non-Binary,Desktop,Top,,,1
5982,User5982,43.0,Female,Tablet,Top,,Evening,0
4254,User4254,19.0,,,,,,1
7878,User7878,60.0,,Tablet,Side,,Afternoon,1
4621,User4621,,,,,,Afternoon,1
9550,User9550,58.0,Non-Binary,Desktop,Top,,Afternoon,1
6462,User6462,36.0,,Tablet,,Education,,1
250,User250,,Non-Binary,Mobile,Bottom,News,,1
7438,User7438,,Non-Binary,,Side,,Morning,1
2485,User2485,,Non-Binary,Mobile,,News,Night,1
5276,User5276,,,Tablet,Side,,,1
5346,User5346,30.0,Non-Binary,,Top,News,Morning,1
8530,User8530,52.0,Female,Mobile,Top,Social Media,Afternoon,1
9666,User9666,63.0,Non-Binary,Desktop,Side,Education,Night,0
7356,User7356,41.0,Male,Tablet,Side,Shopping,Night,0
2485,User2485,57.0,,Mobile,Bottom,News,Night,1
8961,User8961,,Non-Binary,Mobile,Bottom,News,Night,0
1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1
1945,User1945,20.0,,Tablet,,Entertainment,,1
1275,User1275,,Non-Binary,,Bottom,,Morning,0
7099,User7099,22.0,Female,Mobile,Top,,Evening,1
9504,User9504,,,,Top,Shopping,Morning,1
7498,User7498,,Male,Mobile,Side,Shopping,Afternoon,1
2722,User2722,,,Desktop,Top,,Evening,1
4711,User4711,,Non-Binary,,Top,,Night,0
1197,User1197,62.0,Male,Mobile,Top,Social Media,Night,1
1296,User1296,,,Tablet,Top,,Morning,1
4722,User4722,,Female,Mobile,Bottom,Shopping,Evening,0
1148,User1148,25.0,,,,,Afternoon,1
7266,User7266,,,Tablet,Bottom,Education,Afternoon,1
3335,User3335,24.0,Male,,Top,Entertainment,Night,1
188,User188,56.0,Female,Tablet,Bottom,News,Morning,1
2960,User2960,,,Tablet,Top,,Evening,0
8459,User8459,,Non-Binary,,Bottom,,,1
6771,User6771,,,,Side,Shopping,Morning,1
2337,User2337,40.0,Male,Desktop,Top,,,1
8817,User8817,53.0,Male,Tablet,,Education,,1
3144,User3144,24.0,,Desktop,,Shopping,Morning,1
8101,User8101,59.0,,Desktop,Bottom,,,1
9850,User9850,45.0,,,Top,Shopping,Afternoon,0
2129,User2129,47.0,,Tablet,Bottom,Social Media,Evening,1
5110,User5110,44.0,Female,,Top,Shopping,,1
5955,User5955,59.0,,Tablet,,,Evening,1
749,User749,,,Mobile,Top,News,Night,1
9267,User9267,,,,Top,,Morning,1
1253,User1253,36.0,Female,,Bottom,Shopping,,1
8190,User8190,26.0,,Mobile,Side,,Afternoon,1
7099,User7099,22.0,Female,Mobile,Top,,Evening,1
6576,User6576,62.0,Female,Desktop,Bottom,Entertainment,Morning,1
3718,User3718,,,Tablet,Bottom,,,0
6708,User6708,,,Desktop,Top,,,1
9146,User9146,,,,Top,,Afternoon,1
6811,User6811,24.0,,Mobile,Bottom,Education,,1
2663,User2663,,,Mobile,,,Night,0
7376,User7376,21.0,Female,Mobile,,News,Morning,1
9855,User9855,,Male,Desktop,,News,Morning,1
3138,User3138,50.0,Male,,Side,Education,Evening,0
6100,User6100,,,Desktop,Bottom,Education,Night,1
5566,User5566,,,Mobile,Bottom,,,1
7861,User7861,,,Mobile,Top,,Night,0
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
3258,User3258,,,Desktop,Top,,Morning,0
1305,User1305,,,,Top,News,Night,1
7375,User7375,57.0,Female,Desktop,,,Evening,0
5425,User5425,,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
5890,User5890,56.0,Female,Mobile,Bottom,News,Night,1
6193,User6193,29.0,Female,,Bottom,Shopping,Afternoon,1
2594,User2594,29.0,Male,Mobile,Side,Shopping,Evening,0
5832,User5832,28.0,Non-Binary,Desktop,,,Afternoon,1
7931,User7931,35.0,,Desktop,Side,News,Afternoon,0
1777,User1777,,Non-Binary,Mobile,Side,Entertainment,Morning,0
5620,User5620,53.0,Female,,Side,Entertainment,Evening,0
5419,User5419,,,Tablet,,,Morning,1
6980,User6980,62.0,,,Bottom,Social Media,,1
8753,User8753,,,Tablet,Top,Entertainment,Morning,1
7490,User7490,52.0,,Tablet,,Social Media,Afternoon,0
3971,User3971,25.0,Non-Binary,Tablet,,Entertainment,Afternoon,0
7355,User7355,38.0,Male,Tablet,Bottom,News,,0
6913,User6913,57.0,,,,,,0
2125,User2125,,Female,,Top,,Evening,1
9290,User9290,61.0,,Desktop,Bottom,Entertainment,Afternoon,1
9955,User9955,34.0,,Tablet,Side,,Morning,0
6274,User6274,,,,Top,Shopping,Afternoon,0
2289,User2289,,Female,Desktop,Bottom,,Morning,1
8097,User8097,30.0,Non-Binary,Tablet,Side,Social Media,Evening,1
3560,User3560,33.0,Female,Tablet,,,Evening,0
7169,User7169,,,Mobile,,,,0
4230,User4230,35.0,,Tablet,Top,Education,Evening,1
2804,User2804,,Female,Tablet,Bottom,,Evening,1
5566,User5566,,,Mobile,Bottom,Social Media,Morning,1
2017,User2017,,Male,Tablet,Bottom,Shopping,Evening,1
9967,User9967,,,Mobile,Side,Education,Evening,1
9764,User9764,40.0,Female,,Top,Shopping,Evening,0
108,User108,,Non-Binary,Tablet,Bottom,,Afternoon,0
6100,User6100,,,,Bottom,Education,,1
9231,User9231,21.0,,Desktop,Top,Shopping,Evening,1
373,User373,34.0,,Mobile,Top,Education,,1
2373,User2373,31.0,,Desktop,Bottom,Social Media,Night,1
5623,User5623,53.0,,Desktop,Side,,Morning,1
4948,User4948,55.0,,Mobile,,Education,,0
6276,User6276,39.0,Female,Desktop,Side,,Morning,0
2934,User2934,,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
43,User43,23.0,Male,Tablet,Bottom,,Night,0
5008,User5008,30.0,,Desktop,Side,Social Media,Evening,0
2032,User2032,36.0,,,Bottom,Education,Morning,1
8353,User8353,,,,Bottom,,Evening,1
3915,User3915,,,Desktop,Side,,Evening,1
714,User714,32.0,,Desktop,Top,,Morning,0
6287,User6287,40.0,Female,Tablet,Bottom,,,1
4011,User4011,20.0,Male,,Top,Shopping,Morning,0
5838,User5838,27.0,,Tablet,,,Evening,0
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,,1
1200,User1200,,,Mobile,Top,Shopping,Afternoon,0
7544,User7544,,Female,Mobile,Top,,Afternoon,1
4848,User4848,,Female,Desktop,Bottom,,Night,1
606,User606,,Non-Binary,Desktop,Bottom,Entertainment,,1
6288,User6288,61.0,Non-Binary,Tablet,Bottom,News,Afternoon,1
1503,User1503,19.0,Female,Tablet,Side,,Afternoon,1
7702,User7702,,,Desktop,Side,News,Night,0
8081,User8081,38.0,,Tablet,Bottom,Entertainment,Night,1
3323,User3323,48.0,Female,Tablet,Side,,Afternoon,1
3896,User3896,,,Mobile,Top,Education,Morning,0
8205,User8205,46.0,,Desktop,Bottom,News,Afternoon,0
2938,User2938,,Female,Mobile,Top,News,Morning,0
1126,User1126,31.0,,Tablet,Side,,Afternoon,1
9894,User9894,,,Mobile,Top,,Afternoon,1
7152,User7152,,,,Side,News,Morning,1
223,User223,,Female,Tablet,Top,Social Media,Afternoon,0
443,User443,46.0,Male,Desktop,,Education,Afternoon,0
6553,User6553,,,Desktop,Bottom,Education,,1
5346,User5346,30.0,Non-Binary,Tablet,Top,News,Morning,1
4422,User4422,28.0,Non-Binary,Desktop,Bottom,,Afternoon,0
5897,User5897,,Female,Tablet,Side,,,0
2044,User2044,,,Mobile,Top,News,Evening,1
6862,User6862,,Male,Tablet,Side,Education,Afternoon,1
6959,User6959,39.0,Male,,Top,,Evening,1
8930,User8930,24.0,Non-Binary,Desktop,Top,Shopping,Night,0
6042,User6042,62.0,Non-Binary,Desktop,Bottom,,,0
9894,User9894,,,Mobile,,,Afternoon,1
3471,User3471,,Female,Mobile,Side,,Morning,0
6669,User6669,38.0,Female,Mobile,Side,News,Night,1
7266,User7266,,,Tablet,Bottom,Education,Afternoon,1
6863,User6863,51.0,,,Side,Entertainment,Morning,1
5937,User5937,18.0,Non-Binary,Desktop,Bottom,Shopping,Evening,0
3846,User3846,38.0,Non-Binary,Tablet,Bottom,,Night,1
6271,User6271,,,,Top,Social Media,Afternoon,0
5201,User5201,,Female,,Top,,Evening,0
6893,User6893,21.0,,,Top,Entertainment,Evening,1
6942,User6942,27.0,Male,Desktop,,,,0
332,User332,,Non-Binary,Desktop,,,,0
816,User816,,,Tablet,Bottom,Shopping,,0
9383,User9383,44.0,,Tablet,Top,Education,,0
8817,User8817,53.0,Male,Tablet,Bottom,Education,Night,1
9346,User9346,,,Tablet,Side,,,0
3574,User3574,,Female,Tablet,Top,,,1
8849,User8849,,,Desktop,Bottom,News,,0
7971,User7971,,Non-Binary,Tablet,Top,,Evening,1
7268,User7268,28.0,Female,,,News,Evening,1
3746,User3746,,Male,Desktop,Top,,Morning,1
8081,User8081,38.0,,Tablet,Bottom,Entertainment,Night,1
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1
748,User748,,,,Side,News,Afternoon,0
8530,User8530,52.0,Female,Mobile,Top,Social Media,,1
425,User425,61.0,,,Bottom,,Afternoon,0
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,,1
3651,User3651,,Female,,Bottom,Social Media,Evening,0
6143,User6143,29.0,,,,,Afternoon,1
4489,User4489,,,,Bottom,,,0
204,User204,,,Desktop,Side,News,Night,0
8081,User8081,38.0,,Tablet,Bottom,Entertainment,Night,1
494,User494,,,Tablet,Side,Shopping,Evening,0
7674,User7674,43.0,Female,Tablet,Bottom,News,,1
9,User9,,Female,Desktop,Bottom,Entertainment,,0
6654,User6654,33.0,,Desktop,Top,Education,Afternoon,1
8357,User8357,60.0,,Tablet,Bottom,Entertainment,Evening,0
4348,User4348,62.0,Female,,Top,Shopping,,1
8400,User8400,,,Tablet,Bottom,Entertainment,Afternoon,1
1148,User1148,25.0,,Mobile,Bottom,,Afternoon,1
2979,User2979,33.0,Male,Desktop,Side,Education,Morning,0
3624,User3624,,Male,Desktop,Side,Education,Morning,0
9617,User9617,63.0,,,Side,Shopping,Afternoon,1
3429,User3429,59.0,,Tablet,Side,Social Media,,1
9486,User9486,19.0,Female,Mobile,,,,0
4034,User4034,,,Desktop,,Shopping,Night,1
6811,User6811,24.0,Male,Mobile,Bottom,Education,Evening,1
4427,User4427,19.0,Female,,,,Afternoon,0
2889,User2889,64.0,,Tablet,Bottom,,Evening,0
6258,User6258,,,Tablet,Top,,Night,1
664,User664,51.0,Female,Desktop,Bottom,Education,Evening,0
9238,User9238,,Non-Binary,,Top,Shopping,Evening,0
805,User805,,,Desktop,Bottom,,,1
4793,User4793,,,Desktop,Top,News,,0
7313,User7313,,Non-Binary,Mobile,,,Night,1
1549,User1549,,,Desktop,,,Afternoon,1
3727,User3727,52.0,,Desktop,Side,,,0
6724,User6724,37.0,,Desktop,Top,Entertainment,,1
453,User453,,Female,Tablet,Top,Entertainment,Afternoon,1
8684,User8684,,Non-Binary,,,Shopping,Afternoon,1
1442,User1442,55.0,Female,Tablet,Side,,,0
9967,User9967,,,,Side,Education,,1
3226,User3226,50.0,Non-Binary,Mobile,Top,,,0
3644,User3644,,Female,Mobile,Side,,Evening,1
2017,User2017,,,Tablet,Bottom,Shopping,Evening,1
6161,User6161,,Female,Tablet,Bottom,,,1
9894,User9894,,,,,,Afternoon,1
9967,User9967,,,Mobile,Side,Education,Evening,1
749,User749,,,,Top,News,Night,1
2096,User2096,48.0,Non-Binary,Desktop,Top,,Night,1
8361,User8361,41.0,Female,Mobile,Side,,Afternoon,1
2289,User2289,,Female,Desktop,,Shopping,,1
301,User301,59.0,Male,,Side,Social Media,Evening,1
8053,User8053,31.0,Non-Binary,Tablet,Top,Shopping,Evening,0
2272,User2272,,,Tablet,Bottom,News,Morning,1
6669,User6669,38.0,Female,Mobile,Side,News,Night,1
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
5066,User5066,46.0,,Mobile,,,,1
3644,User3644,,Female,Mobile,Side,,Evening,1
7465,User7465,,,Tablet,Side,News,Night,0
973,User973,37.0,,Mobile,Bottom,,Morning,1
7770,User7770,,Female,Desktop,Bottom,,Evening,0
3035,User3035,,Male,Tablet,Bottom,Shopping,Evening,0
5194,User5194,53.0,Male,,Top,News,Afternoon,1
2373,User2373,31.0,,Desktop,Bottom,,Night,1
7498,User7498,,Male,,Side,Shopping,,1
1729,User1729,,Female,Mobile,Top,,,1
9992,User9992,,Male,Desktop,Side,Shopping,Evening,1
5890,User5890,56.0,,Mobile,Bottom,News,Night,1
7065,User7065,57.0,,Desktop,Side,,Morning,1
5053,User5053,61.0,,Tablet,Side,Entertainment,Morning,1
2431,User2431,54.0,Male,,Top,,Night,1
5623,User5623,53.0,,Desktop,,,Morning,1
5624,User5624,,,Mobile,Top,,Afternoon,0
773,User773,48.0,,Mobile,Top,,Evening,0
5082,User5082,44.0,Female,Mobile,,Shopping,Afternoon,1
8373,User8373,,Male,Desktop,,Shopping,,1
2311,User2311,,,Desktop,Bottom,,,1
9689,User9689,,Male,Desktop,Bottom,Entertainment,Afternoon,1
2946,User2946,,Female,Desktop,Bottom,,Afternoon,1
2428,User2428,33.0,,Tablet,Side,,Morning,1
6765,User6765,46.0,Female,Tablet,,Entertainment,Morning,1
4048,User4048,,Female,Tablet,Side,Education,Evening,0
9335,User9335,,,,Bottom,Entertainment,,0
5596,User5596,43.0,,Tablet,,Social Media,Afternoon,1
6863,User6863,51.0,,Desktop,Side,Entertainment,Morning,1
4230,User4230,,Female,Tablet,,,Evening,1
6862,User6862,,Male,Tablet,Side,,Afternoon,1
8271,User8271,,,Desktop,Bottom,Education,Afternoon,1
1301,User1301,,,Desktop,Side,,Morning,0
2309,User2309,22.0,,,,Entertainment,,1
315,User315,,Non-Binary,Desktop,Side,Social Media,,1
9266,User9266,38.0,,Mobile,Bottom,Education,Afternoon,1
5342,User5342,,,Tablet,Side,,Evening,0
1539,User1539,43.0,,Mobile,Bottom,Education,Evening,1
3352,User3352,,Female,,Side,,Night,1
180,User180,56.0,,Mobile,,Social Media,Evening,0
249,User249,,,,Bottom,,Afternoon,0
6654,User6654,,,Desktop,,,Afternoon,1
8253,User8253,57.0,,Desktop,Bottom,Entertainment,Night,1
6100,User6100,,,Desktop,Bottom,Education,,1
1141,User1141,37.0,Male,,Bottom,,Afternoon,1
4950,User4950,28.0,,Mobile,Side,,,1
6771,User6771,,,Desktop,Side,Shopping,Morning,1
8019,User8019,,Female,Tablet,Side,,Morning,0
6058,User6058,,Non-Binary,Mobile,Top,,Afternoon,0
5623,User5623,53.0,,Desktop,Side,,Morning,1
9057,User9057,38.0,,Desktop,,,Afternoon,1
2374,User2374,54.0,Non-Binary,Tablet,Side,,,0
7962,User7962,,,Tablet,,,Afternoon,1
3207,User3207,,,Mobile,Top,,Evening,0
6862,User6862,,,Tablet,,Education,Afternoon,1
2804,User2804,,,Tablet,Bottom,Education,Evening,1
8018,User8018,,,,,,Night,1
3025,User3025,30.0,,Mobile,,,Evening,0
920,User920,,,Desktop,Side,Social Media,Night,0
7438,User7438,,Non-Binary,Mobile,Side,,Morning,1
8692,User8692,,Male,Mobile,,Social Media,Afternoon,1
114,User114,38.0,,Desktop,Side,,,0
8872,User8872,50.0,Female,,Top,Education,Night,0
9412,User9412,,,Mobile,Bottom,Social Media,,1
3430,User3430,61.0,Male,Desktop,,Social Media,Morning,1
3037,User3037,36.0,Male,,Side,Shopping,Morning,1
3117,User3117,21.0,,Tablet,Bottom,,Afternoon,1
6691,User6691,60.0,Non-Binary,,Side,Shopping,,0
2836,User2836,,Female,Desktop,Top,Education,Evening,0
7135,User7135,23.0,,,Top,,Night,0
4981,User4981,,Male,Tablet,Bottom,Shopping,Evening,1
6337,User6337,,,Mobile,Top,Social Media,Night,1
9992,User9992,,Male,Desktop,Side,Shopping,Evening,1
5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,,1
3345,User3345,39.0,,Desktop,Side,Social Media,Night,1
2337,User2337,40.0,,Desktop,Top,,Evening,1
8127,User8127,,,Tablet,Bottom,,Night,1
301,User301,59.0,,Tablet,Side,Social Media,,1
3169,User3169,23.0,,Desktop,Top,,,0
5037,User5037,64.0,,Desktop,Top,,Night,0
3118,User3118,57.0,,,Top,,Evening,1
6142,User6142,35.0,,Desktop,Bottom,,Night,0
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,Night,1
5425,User5425,,Non-Binary,,Side,Entertainment,Afternoon,1
9109,User9109,24.0,,Mobile,,,Afternoon,0
2962,User2962,49.0,Non-Binary,Desktop,Top,News,Night,0
1136,User1136,,,Mobile,,,Morning,1
928,User928,,Male,Desktop,Side,Social Media,Night,1
2017,User2017,,Male,Tablet,Bottom,Shopping,Evening,1
5324,User5324,,Non-Binary,Mobile,,,,1
4742,User4742,31.0,Male,Desktop,Bottom,,Night,1
2804,User2804,,Female,,,Education,Evening,1
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,,1
6658,User6658,60.0,,Mobile,,News,,0
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1
3552,User3552,37.0,Male,Desktop,Bottom,Social Media,Afternoon,0
2337,User2337,,Male,Desktop,Top,,Evening,1
1805,User1805,,Male,Mobile,,,Afternoon,1
8269,User8269,20.0,,Desktop,Side,News,,0
5227,User5227,,,Mobile,Top,Entertainment,Night,1
3101,User3101,22.0,Male,Desktop,Side,Shopping,Morning,0
9842,User9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
6771,User6771,,,Desktop,Side,,Morning,1
6188,User6188,,Male,Desktop,Bottom,Entertainment,Morning,1
8081,User8081,38.0,,Tablet,Bottom,,,1
4254,User4254,19.0,Male,Desktop,Bottom,,Afternoon,1
9347,User9347,53.0,Male,,Bottom,Social Media,,0
5812,User5812,,Non-Binary,Mobile,Top,Education,Morning,0
3245,User3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1
2060,User2060,57.0,,,Top,Social Media,Afternoon,0
2578,User2578,,Male,Mobile,Top,Social Media,Morning,0
6620,User6620,52.0,Female,Tablet,Top,Education,Morning,1
64,User64,63.0,Non-Binary,Tablet,,Social Media,Evening,0
2913,User2913,57.0,,Mobile,Side,Social Media,Evening,1
6634,User6634,,Female,Desktop,,,Morning,0
188,User188,56.0,,Tablet,Bottom,,Morning,1
3429,User3429,,,Tablet,Side,Social Media,Morning,1
8063,User8063,,,Tablet,Bottom,Entertainment,Morning,0
5878,User5878,,,Tablet,Bottom,Education,Afternoon,1
2096,User2096,48.0,Non-Binary,Desktop,Top,,Night,1
1505,User1505,18.0,Male,Desktop,Top,Shopping,Night,0
2336,User2336,32.0,,,Side,,Morning,1
4211,User4211,,Male,Mobile,,Shopping,Morning,0
1305,User1305,,Female,Tablet,Top,,,1
9294,User9294,50.0,Non-Binary,,Side,,Night,0
5748,User5748,,Male,Desktop,Side,Entertainment,,1
9400,User9400,,Non-Binary,,Side,Education,Night,1
6287,User6287,40.0,Female,Tablet,Bottom,,Morning,1
8127,User8127,,Male,Tablet,Bottom,,Night,1
5647,User5647,46.0,Female,Tablet,Side,,Morning,1
2125,User2125,,Female,Tablet,Top,,,1
8957,User8957,,Female,Mobile,,,Morning,1
2334,User2334,,Non-Binary,Desktop,Top,Entertainment,,0
4910,User4910,,Female,Desktop,Top,,Evening,0
2290,User2290,41.0,,Tablet,Top,,,1
7138,User7138,26.0,Male,Tablet,Top,Social Media,Night,1
3236,User3236,56.0,,Mobile,Bottom,Education,,1
5768,User5768,,Male,,Side,News,Morning,0
3335,User3335,24.0,Male,,Top,Entertainment,Night,1
1141,User1141,,Male,Desktop,Bottom,,Afternoon,1
775,User775,,Female,Mobile,Top,Shopping,Evening,1
6582,User6582,28.0,Non-Binary,Mobile,Top,Entertainment,Night,0
