id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click,data_quality_score
6616,User6616,63.0,Male,Desktop,Bottom,,Evening,0,5
3565,User3565,62.0,Female,Desktop,Side,,Evening,0,5
5529,User5529,21.0,Male,Desktop,Side,Shopping,,0,4
2235,User2235,,Non-Binary,Desktop,Top,News,Afternoon,0,4
2083,User2083,60.0,Female,Desktop,Top,News,Afternoon,0,6
7544,User7544,,Female,Mobile,Top,News,,1,4
3336,User3336,26.0,Male,Desktop,Bottom,,Morning,1,4
6984,User6984,55.0,Male,Tablet,,News,,0,4
3644,User3644,,Female,Mobile,Side,,Evening,1,4
2044,User2044,31.0,Male,Mobile,,News,,1,3
8271,User8271,29.0,Male,Desktop,Bottom,,Afternoon,1,4
6409,User6409,52.0,Male,Desktop,Top,,Night,1,4
7340,User7340,,Non-Binary,Desktop,Bottom,Shopping,Evening,0,4
4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1,5
39,User39,27.0,Non-Binary,Tablet,Top,Education,Evening,0,6
6103,User6103,,Male,Mobile,Side,News,Morning,0,4
6796,User6796,,Non-Binary,Mobile,Side,Shopping,Morning,0,5
3323,User3323,48.0,Male,Tablet,Bottom,,Afternoon,1,3
4483,User4483,,Non-Binary,Desktop,Top,News,,1,3
9521,User9521,44.0,Male,Desktop,Top,,Evening,0,5
8004,User8004,,Male,Desktop,Bottom,Social Media,Morning,0,3
2009,User2009,,Female,Tablet,Top,News,,0,4
316,User316,,Male,Desktop,Top,Social Media,Night,1,4
6989,User6989,28.0,Male,Desktop,Bottom,,Afternoon,1,4
6258,User6258,,Non-Binary,Desktop,Top,,,1,2
9399,User9399,37.0,Male,Desktop,Bottom,Entertainment,Evening,0,6
7637,User7637,24.0,Male,Desktop,Side,,Afternoon,0,4
4055,User4055,30.0,Male,Tablet,Bottom,,Morning,0,4
6210,User6210,57.0,Male,Tablet,Bottom,,Morning,0,5
3823,User3823,57.0,Male,Mobile,Top,,Evening,0,3
5976,User5976,,Non-Binary,Desktop,Top,,Morning,0,3
372,User372,33.0,Male,Mobile,Bottom,Entertainment,Afternoon,0,5
9497,User9497,,Male,Mobile,Side,News,Morning,0,4
1670,User1670,44.0,Non-Binary,Tablet,Top,,Night,0,5
5756,User5756,51.0,Male,Tablet,Top,,Afternoon,1,4
8692,User8692,,Male,Mobile,Bottom,Social Media,Afternoon,1,5
7808,User7808,26.0,Male,Desktop,Top,,Night,1,3
6189,User6189,50.0,Female,Mobile,Top,,,0,4
5093,User5093,,Female,Tablet,Top,,Morning,0,3
6113,User6113,22.0,Male,Mobile,Bottom,Education,,0,5
1298,User1298,,Male,Desktop,Side,Social Media,Morning,0,4
6714,User6714,44.0,Male,Desktop,Side,,,0,3
7866,User7866,51.0,Male,Mobile,Top,Social Media,Morning,1,5
3544,User3544,,Male,Tablet,Bottom,News,Evening,0,4
1706,User1706,,Male,Tablet,Bottom,Shopping,,1,3
2727,User2727,34.0,Non-Binary,Mobile,Bottom,,,1,4
7039,User7039,,Male,Desktop,Top,,Afternoon,0,2
8818,User8818,47.0,Male,Mobile,Bottom,Entertainment,Evening,0,5
6075,User6075,32.0,Non-Binary,Desktop,Side,Social Media,Night,1,6
7450,User7450,,Male,Desktop,Side,,,1,2
4288,User4288,62.0,Non-Binary,Tablet,Top,,Night,0,5
4308,User4308,,Male,Mobile,Side,News,Morning,0,5
7231,User7231,38.0,Male,Mobile,Side,,Evening,0,5
3781,User3781,23.0,Male,Mobile,Top,Entertainment,,0,4
2073,User2073,,Non-Binary,Tablet,Top,Education,,0,4
2125,User2125,,Female,Tablet,Top,,,1,3
5464,User5464,,Male,Mobile,Bottom,,,0,2
6251,User6251,44.0,Non-Binary,Desktop,Side,,Morning,1,4
3810,User3810,,Non-Binary,Mobile,Bottom,Entertainment,Evening,0,5
1503,User1503,19.0,Female,Desktop,Side,,Afternoon,1,4
9685,User9685,,Female,Desktop,Top,Entertainment,Evening,0,5
7152,User7152,32.0,Male,Tablet,Side,News,Morning,1,5
7906,User7906,,Male,Mobile,Bottom,Education,,0,3
3165,User3165,,Male,Desktop,Bottom,,Afternoon,0,3
8903,User8903,24.0,Male,Tablet,Side,Social Media,Evening,0,6
1467,User1467,,Non-Binary,Tablet,Top,,Night,0,4
9918,User9918,24.0,Non-Binary,Tablet,,News,,0,4
2373,User2373,31.0,Male,Desktop,Bottom,,,1,3
6895,User6895,,Male,Desktop,Side,Education,Night,0,2
6023,User6023,,Non-Binary,Tablet,Side,News,Afternoon,0,5
1969,User1969,46.0,Non-Binary,Desktop,Bottom,,,1,3
1420,User1420,62.0,Non-Binary,Desktop,Side,News,Morning,1,5
5100,User5100,,Male,Mobile,Side,Shopping,Morning,1,4
5881,User5881,,Non-Binary,Desktop,Top,,,1,2
428,User428,,Male,Mobile,Top,,Night,0,3
2681,User2681,59.0,Male,Desktop,Top,Education,Night,0,4
5860,User5860,,Male,Desktop,Bottom,,Morning,1,3
2633,User2633,,Male,Desktop,Top,Shopping,Night,0,4
518,User518,29.0,Male,Desktop,Bottom,Shopping,Morning,1,4
6467,User6467,30.0,Non-Binary,Desktop,Side,,,1,4
9905,User9905,,Male,Tablet,Top,,,1,2
8386,User8386,44.0,Non-Binary,Mobile,Bottom,Entertainment,,0,5
6074,User6074,35.0,Male,Mobile,Bottom,,,1,4
4697,User4697,,Male,Mobile,Top,,Afternoon,1,2
2460,User2460,,Non-Binary,Tablet,Side,,,0,3
3110,User3110,63.0,Male,Desktop,Side,,Night,0,4
2359,User2359,,Non-Binary,Desktop,Side,News,Night,0,5
2640,User2640,,Male,Tablet,Side,,Evening,0,3
3299,User3299,44.0,Non-Binary,Tablet,Top,News,Evening,1,5
407,User407,,Male,Desktop,Bottom,Entertainment,Afternoon,0,4
5514,User5514,,Male,Desktop,Side,,Night,1,2
6337,User6337,,Male,Mobile,Top,Social Media,Night,1,3
420,User420,56.0,Male,Mobile,Top,Education,Afternoon,0,5
4950,User4950,,Male,Mobile,Side,,Morning,1,4
6487,User6487,19.0,Male,Tablet,Side,,,1,4
2021,User2021,41.0,Male,Desktop,Bottom,Social Media,Night,1,5
212,User212,,Female,Desktop,Bottom,,Afternoon,0,4
6907,User6907,,Male,Desktop,Side,Shopping,Afternoon,0,4
9136,User9136,,Male,Desktop,Side,,,1,2
1914,User1914,42.0,Male,Desktop,Bottom,Shopping,Night,1,4
735,User735,,Male,Desktop,Side,Social Media,Morning,0,4
8692,User8692,,Male,Mobile,Side,,Afternoon,1,3
9708,User9708,38.0,Male,Tablet,Side,Shopping,Night,0,6
5501,User5501,28.0,Non-Binary,Mobile,Bottom,,Evening,1,5
9268,User9268,,Female,Tablet,Top,Entertainment,Evening,0,5
394,User394,,Male,Mobile,Side,,Afternoon,0,4
2101,User2101,34.0,Male,Mobile,Side,,Evening,0,4
2804,User2804,,Female,Tablet,Bottom,,Evening,1,4
5091,User5091,,Male,Desktop,Bottom,,Afternoon,0,3
9765,User9765,,Male,Mobile,Top,Entertainment,Morning,0,4
8965,User8965,25.0,Female,Desktop,Bottom,,Evening,1,4
2096,User2096,48.0,Non-Binary,Desktop,Top,,,1,4
8970,User8970,,Male,Mobile,Side,Social Media,Afternoon,0,4
3297,User3297,18.0,Female,Tablet,Bottom,,Night,1,5
6419,User6419,18.0,Male,Desktop,Side,Shopping,Night,0,4
3826,User3826,,Female,Mobile,Bottom,News,Afternoon,0,5
6906,User6906,,Male,Desktop,Top,,Morning,1,2
6679,User6679,,Male,Tablet,Side,Entertainment,Night,1,4
4957,User4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1,5
554,User554,,Male,Mobile,Side,Entertainment,,0,4
128,User128,55.0,Male,Tablet,Top,,Afternoon,0,4
2023,User2023,19.0,Non-Binary,Desktop,Top,,,1,4
5982,User5982,43.0,Female,Tablet,Top,,Evening,0,5
925,User925,55.0,Non-Binary,Mobile,Bottom,Education,Morning,0,5
4254,User4254,19.0,Male,Desktop,,,,1,1
4621,User4621,,Male,Desktop,Top,,Afternoon,1,1
9550,User9550,58.0,Non-Binary,Desktop,Top,,Afternoon,1,5
3122,User3122,48.0,Male,Mobile,Bottom,,Morning,0,4
4642,User4642,46.0,Non-Binary,Mobile,Top,,Evening,0,5
5576,User5576,,Male,Desktop,Top,Shopping,Night,0,3
6462,User6462,36.0,Male,Tablet,,Education,,1,3
2687,User2687,21.0,Male,Desktop,Bottom,Entertainment,,0,4
3740,User3740,,Non-Binary,Tablet,Side,,Afternoon,1,4
250,User250,,Non-Binary,Mobile,Bottom,News,,1,4
6283,User6283,40.0,Female,Desktop,Side,,,0,3
7438,User7438,,Non-Binary,Desktop,Side,,Morning,1,3
6181,User6181,54.0,Male,Tablet,Top,Education,Night,0,6
4714,User4714,61.0,Male,Mobile,Top,Social Media,Morning,0,4
2485,User2485,,Non-Binary,Mobile,Bottom,News,Night,1,4
5276,User5276,,Male,Tablet,Side,,,1,2
5346,User5346,30.0,Non-Binary,Desktop,Top,News,Morning,1,5
9666,User9666,63.0,Non-Binary,Desktop,Side,Education,Night,0,6
7356,User7356,41.0,Male,Tablet,Side,Shopping,Night,0,6
8961,User8961,,Non-Binary,Mobile,Bottom,News,Night,0,5
2964,User2964,,Non-Binary,Mobile,Side,Entertainment,Night,1,5
1945,User1945,20.0,Male,Tablet,,Entertainment,,1,3
1275,User1275,,Non-Binary,Desktop,Bottom,,Morning,0,3
9504,User9504,,Male,Desktop,Top,Shopping,Morning,1,3
2722,User2722,,Male,Desktop,Top,,Evening,1,3
8147,User8147,32.0,Female,Desktop,Top,,Night,1,4
5735,User5735,46.0,Female,Desktop,Side,,Evening,0,4
4711,User4711,,Non-Binary,Desktop,Top,,Night,0,3
5618,User5618,,Male,Desktop,Side,,,0,2
1296,User1296,,Male,Tablet,Top,,Morning,1,3
8799,User8799,,Male,Mobile,Bottom,Education,Night,0,3
4722,User4722,,Female,Mobile,Bottom,Shopping,Evening,0,5
6433,User6433,45.0,Female,Mobile,Bottom,,Morning,0,5
6217,User6217,48.0,Non-Binary,Tablet,Side,Entertainment,Evening,0,6
3335,User3335,24.0,Male,Desktop,Top,Entertainment,Night,1,5
8279,User8279,,Male,Desktop,Top,,Evening,0,3
8018,User8018,,Male,Desktop,,,,1,1
2960,User2960,,Male,Tablet,Top,,Evening,0,3
8449,User8449,31.0,Male,Mobile,Side,,Evening,0,4
3295,User3295,,Male,Tablet,Top,Education,,0,4
8459,User8459,,Non-Binary,Desktop,Bottom,,,1,2
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1,5
6771,User6771,,Male,Desktop,Side,Shopping,Morning,1,3
2337,User2337,40.0,Male,Desktop,Top,,,1,4
8817,User8817,53.0,Male,Tablet,,Education,,1,4
8253,User8253,57.0,Male,Desktop,Bottom,Entertainment,Night,1,4
3144,User3144,24.0,Male,Desktop,Bottom,Shopping,Morning,1,4
9850,User9850,45.0,Male,Desktop,Top,Shopping,Afternoon,0,4
5766,User5766,,Male,Desktop,Side,Social Media,Evening,1,5
5110,User5110,44.0,Female,Desktop,Top,Shopping,,1,4
1131,User1131,46.0,Male,Desktop,Side,Shopping,Night,0,3
8937,User8937,,Male,Tablet,Side,,,1,3
3378,User3378,53.0,Non-Binary,Desktop,Top,Shopping,Afternoon,0,6
9267,User9267,,Male,Desktop,Top,,Morning,1,2
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,,1,4
5881,User5881,26.0,Non-Binary,Desktop,Top,,,1,3
202,User202,49.0,Female,Desktop,Side,Social Media,Evening,0,5
9420,User9420,,Non-Binary,Tablet,Side,Education,Afternoon,1,5
6989,User6989,28.0,Male,Desktop,Bottom,,Afternoon,1,3
6737,User6737,60.0,Female,Mobile,Bottom,Education,Evening,0,6
3718,User3718,,Male,Tablet,Bottom,,,0,2
3499,User3499,45.0,Male,Tablet,Side,Social Media,Evening,0,5
6811,User6811,24.0,Male,Mobile,Bottom,Education,,1,4
1600,User1600,24.0,Male,Desktop,Side,,Morning,0,3
2663,User2663,,Male,Mobile,Top,,Night,0,2
5334,User5334,,Non-Binary,Desktop,Top,News,Morning,0,5
9326,User9326,,Male,Desktop,Top,Social Media,Evening,0,4
8214,User8214,25.0,Female,Tablet,Top,,Afternoon,0,5
8087,User8087,,Male,Desktop,Top,,Afternoon,0,1
7376,User7376,21.0,Female,Mobile,Top,News,Morning,1,5
8079,User8079,62.0,Non-Binary,Tablet,Side,Social Media,Afternoon,0,6
6161,User6161,61.0,Female,Tablet,Bottom,,,1,4
5418,User5418,34.0,Male,Mobile,Top,,Evening,1,5
4697,User4697,,Male,Desktop,Top,Entertainment,Afternoon,1,2
3138,User3138,50.0,Male,Desktop,Side,Education,Evening,0,5
3130,User3130,18.0,Male,Mobile,Top,Entertainment,Morning,0,5
148,User148,,Female,Desktop,Bottom,,Night,0,4
6775,User6775,,Male,Desktop,Bottom,Shopping,Morning,0,4
5566,User5566,,Male,Mobile,Bottom,,,1,2
7861,User7861,,Male,Mobile,Top,,Night,0,3
8648,User8648,46.0,Male,Tablet,Side,Social Media,Evening,0,5
2581,User2581,,Female,Mobile,Top,,Evening,1,3
3393,User3393,,Male,Tablet,Top,Entertainment,Morning,1,5
524,User524,45.0,Non-Binary,Desktop,Side,Education,Night,0,5
7313,User7313,,Male,Mobile,Side,,,1,2
6365,User6365,,Male,Tablet,Bottom,,,1,2
3258,User3258,,Male,Desktop,Top,,Morning,0,3
5818,User5818,,Male,Desktop,,Social Media,,1,1
7375,User7375,57.0,Female,Desktop,Bottom,,Evening,0,4
6193,User6193,29.0,Female,Desktop,Bottom,Shopping,Afternoon,1,5
2594,User2594,29.0,Male,Mobile,Side,Shopping,Evening,0,6
5832,User5832,28.0,Non-Binary,Desktop,Top,,Afternoon,1,4
1549,User1549,56.0,Male,Desktop,Top,,,1,2
4266,User4266,28.0,Male,Desktop,Side,,,1,2
7931,User7931,35.0,Male,Desktop,Side,News,Afternoon,0,5
2029,User2029,27.0,Male,Mobile,Top,,Afternoon,0,4
1777,User1777,,Non-Binary,Mobile,Side,Entertainment,Morning,0,5
5620,User5620,53.0,Female,Desktop,Side,Entertainment,Evening,0,5
5419,User5419,,Male,Tablet,Bottom,,Morning,1,2
6980,User6980,62.0,Male,Desktop,Bottom,Social Media,,1,3
2297,User2297,57.0,Male,Tablet,Side,Education,,1,5
3014,User3014,,Male,Desktop,,,,1,0
7490,User7490,52.0,Male,Tablet,Bottom,Social Media,Afternoon,0,4
3971,User3971,25.0,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0,5
7355,User7355,38.0,Male,Tablet,Bottom,News,,0,5
6913,User6913,57.0,Male,Desktop,,,,0,1
56,User56,23.0,Non-Binary,Desktop,Top,,Afternoon,0,5
5637,User5637,,Male,Tablet,Top,News,Morning,0,3
2125,User2125,,Female,Desktop,Top,,Evening,1,3
3933,User3933,59.0,Non-Binary,Tablet,Bottom,Shopping,,0,5
2156,User2156,46.0,Female,Desktop,Side,,Afternoon,1,4
9955,User9955,34.0,Male,Tablet,Side,,Morning,0,4
6274,User6274,,Male,Desktop,Top,Shopping,Afternoon,0,3
5912,User5912,41.0,Male,Desktop,Side,,Night,1,3
4198,User4198,21.0,Male,Desktop,Bottom,,Morning,0,5
5824,User5824,59.0,Male,Desktop,Bottom,Entertainment,Night,0,3
8937,User8937,57.0,Male,Tablet,Side,,,1,4
3560,User3560,33.0,Female,Tablet,Bottom,,Evening,0,4
5877,User5877,22.0,Female,Tablet,Side,,Morning,0,5
1383,User1383,27.0,Female,Desktop,Top,Entertainment,Night,0,6
4022,User4022,,Non-Binary,Mobile,Top,,Morning,0,4
1650,User1650,,Male,Desktop,Top,,Morning,1,1
4185,User4185,,Non-Binary,Tablet,Side,News,Afternoon,0,5
2722,User2722,,Male,Desktop,Side,,Evening,1,2
8531,User8531,54.0,Female,Tablet,Bottom,Education,Morning,0,6
7169,User7169,,Male,Mobile,,,,0,1
4230,User4230,35.0,Male,Tablet,Top,Education,Evening,1,5
277,User277,59.0,Male,Desktop,Top,,Afternoon,1,4
8323,User8323,63.0,Male,Desktop,Bottom,,Morning,0,4
9764,User9764,40.0,Female,Desktop,Top,Shopping,Evening,0,5
158,User158,61.0,Non-Binary,Desktop,Bottom,Education,Evening,0,6
9892,User9892,51.0,Male,Tablet,,,,1,2
8895,User8895,,Female,Tablet,Top,Social Media,,0,4
108,User108,,Non-Binary,Tablet,Bottom,,Afternoon,0,4
7297,User7297,18.0,Male,Desktop,Top,Entertainment,Evening,0,3
4330,User4330,,Male,Tablet,Side,News,Evening,0,4
6100,User6100,,Male,Desktop,Bottom,Education,,1,2
7345,User7345,56.0,Male,Tablet,Top,Social Media,,0,5
373,User373,34.0,Male,Mobile,Top,Education,,1,4
137,User137,,Male,Mobile,Side,Shopping,Night,0,4
7201,User7201,21.0,Male,Desktop,,Entertainment,,0,3
4948,User4948,55.0,Male,Mobile,,Education,,0,3
6276,User6276,39.0,Female,Desktop,Side,,Morning,0,5
43,User43,23.0,Male,Tablet,Bottom,,Night,0,5
5008,User5008,30.0,Male,Desktop,Side,Social Media,Evening,0,5
3915,User3915,,Male,Desktop,Side,,Evening,1,3
4024,User4024,,Male,Desktop,Top,,Night,0,2
6509,User6509,62.0,Female,Mobile,Bottom,,Morning,0,4
714,User714,32.0,Male,Desktop,Top,,Morning,0,4
4011,User4011,20.0,Male,Desktop,Top,Shopping,Morning,0,5
1341,User1341,,Non-Binary,Desktop,Bottom,,Night,0,3
4539,User4539,,Male,Mobile,Bottom,,,1,2
3164,User3164,,Male,Desktop,,,,1,1
5838,User5838,27.0,Male,Tablet,Side,,Evening,0,3
8147,User8147,,Female,Desktop,Top,,,1,2
2876,User2876,23.0,Non-Binary,Tablet,Top,Education,,1,5
1200,User1200,,Male,Mobile,Top,Shopping,Afternoon,0,4
7544,User7544,,Female,Mobile,Top,,Afternoon,1,4
8271,User8271,29.0,Male,Desktop,Bottom,Education,Afternoon,1,4
5878,User5878,,Male,Tablet,Side,Education,Afternoon,1,3
1908,User1908,26.0,Male,Mobile,Bottom,Education,Evening,1,5
2906,User2906,,Male,Desktop,Bottom,,,0,2
7702,User7702,,Male,Desktop,Side,News,Night,0,4
3896,User3896,,Male,Mobile,Top,Education,Morning,0,4
8205,User8205,46.0,Male,Desktop,Bottom,News,Afternoon,0,5
2938,User2938,,Female,Mobile,Top,News,Morning,0,5
315,User315,,Non-Binary,Desktop,Side,,Evening,1,4
7152,User7152,,Male,Desktop,Side,News,Morning,1,3
223,User223,,Female,Tablet,Top,Social Media,Afternoon,0,5
443,User443,46.0,Male,Desktop,Top,Education,Afternoon,0,5
6553,User6553,,Male,Desktop,Bottom,Education,,1,3
2620,User2620,49.0,Non-Binary,Tablet,Top,,Night,0,5
1325,User1325,,Male,Desktop,Side,,,1,2
4422,User4422,28.0,Non-Binary,Desktop,Bottom,,Afternoon,0,5
5897,User5897,,Female,Tablet,Side,,,0,3
2044,User2044,,Male,Mobile,Top,News,Evening,1,4
6959,User6959,39.0,Male,Desktop,Top,,Evening,1,4
2373,User2373,31.0,Male,Desktop,Bottom,Social Media,,1,3
8930,User8930,24.0,Non-Binary,Desktop,Top,Shopping,Night,0,6
6042,User6042,62.0,Non-Binary,Desktop,Bottom,,,0,4
3471,User3471,,Female,Mobile,Side,,Morning,0,4
2593,User2593,38.0,Non-Binary,Mobile,,,,0,3
6863,User6863,51.0,Male,Desktop,Side,Entertainment,Morning,1,4
5937,User5937,18.0,Non-Binary,Desktop,Bottom,Shopping,Evening,0,6
6271,User6271,,Male,Desktop,Top,Social Media,Afternoon,0,3
5201,User5201,,Female,Desktop,Top,,Evening,0,3
980,User980,,Male,Mobile,Bottom,Social Media,Morning,0,3
1741,User1741,45.0,Male,Mobile,,,,1,2
632,User632,,Female,Desktop,Side,,Evening,0,4
5006,User5006,30.0,Male,Tablet,Bottom,,Evening,0,4
2712,User2712,,Male,Mobile,Bottom,News,Afternoon,0,3
6942,User6942,27.0,Male,Desktop,,,,0,3
332,User332,,Non-Binary,Desktop,,,,0,2
816,User816,,Male,Tablet,Bottom,Shopping,,0,3
9383,User9383,44.0,Male,Tablet,Top,Education,,0,4
2290,User2290,41.0,Male,Desktop,Top,,,1,2
2342,User2342,30.0,Non-Binary,Desktop,Side,Education,Night,0,5
8817,User8817,53.0,Male,Tablet,Bottom,Education,Night,1,6
1935,User1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1,5
9346,User9346,,Male,Tablet,Side,,,0,2
3574,User3574,,Female,Tablet,Top,,,1,3
8849,User8849,,Male,Desktop,Bottom,News,,0,3
3337,User3337,37.0,Male,Tablet,Side,News,,0,5
7268,User7268,28.0,Female,Desktop,Top,News,Evening,1,4
1167,User1167,,Male,Desktop,Top,,Evening,0,4
2778,User2778,,Male,Mobile,Bottom,,Morning,0,3
375,User375,26.0,Male,Mobile,Top,,Evening,1,4
924,User924,64.0,Non-Binary,Tablet,Top,News,,0,5
748,User748,,Male,Desktop,Side,News,Afternoon,0,3
425,User425,61.0,Male,Desktop,Bottom,,Afternoon,0,3
3651,User3651,,Female,Desktop,Bottom,Social Media,Evening,0,4
6143,User6143,29.0,Male,Desktop,Bottom,,Afternoon,1,2
4489,User4489,,Male,Desktop,Bottom,,,0,1
89,User89,58.0,Male,Tablet,,Education,,0,3
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1,5
4361,User4361,29.0,Male,Tablet,Side,Education,Afternoon,1,5
5808,User5808,,Male,Desktop,Side,,Morning,0,4
3706,User3706,,Male,Mobile,Top,Shopping,Afternoon,0,4
2082,User2082,29.0,Male,Mobile,Side,Social Media,Night,0,5
204,User204,,Male,Desktop,Side,News,Night,0,4
362,User362,,Female,Mobile,Bottom,Entertainment,Morning,0,5
494,User494,,Male,Tablet,Side,Shopping,Evening,0,4
6980,User6980,62.0,Male,Desktop,Side,Social Media,Night,1,3
7674,User7674,43.0,Female,Tablet,Bottom,News,,1,5
9,User9,,Female,Desktop,Bottom,Entertainment,,0,4
1369,User1369,,Male,Desktop,Bottom,Social Media,Morning,1,3
8357,User8357,60.0,Male,Tablet,Bottom,Entertainment,Evening,0,5
4348,User4348,62.0,Female,Desktop,Top,Shopping,,1,4
7808,User7808,,Female,Desktop,Top,,Night,1,4
8530,User8530,52.0,Female,Desktop,Top,Social Media,Afternoon,1,5
9234,User9234,20.0,Male,Desktop,Bottom,,,1,4
5980,User5980,40.0,Female,Desktop,Side,,,1,4
3233,User3233,39.0,Male,Tablet,Bottom,Education,Evening,0,5
9550,User9550,,Non-Binary,Desktop,Top,Education,Afternoon,1,4
188,User188,56.0,Male,Tablet,Bottom,News,,1,4
2979,User2979,33.0,Male,Desktop,Side,Education,Morning,0,6
2229,User2229,22.0,Non-Binary,Desktop,Side,,,0,3
5520,User5520,,Non-Binary,Desktop,Side,,Afternoon,1,3
3624,User3624,,Male,Desktop,Side,Education,Morning,0,5
3429,User3429,59.0,Male,Tablet,Side,Social Media,,1,4
9045,User9045,,Male,Desktop,Bottom,Entertainment,Afternoon,0,2
6718,User6718,,Male,Mobile,Top,News,Morning,0,5
1213,User1213,,Male,Tablet,Bottom,News,Night,0,5
9486,User9486,19.0,Female,Mobile,,,,0,3
6959,User6959,,Male,Desktop,Top,,,1,3
4034,User4034,,Male,Desktop,Bottom,Shopping,Night,1,3
5596,User5596,,Male,Tablet,Top,,,1,2
7363,User7363,48.0,Non-Binary,Mobile,Side,Social Media,Morning,0,5
6086,User6086,24.0,Male,Desktop,Side,,Morning,1,3
4427,User4427,19.0,Female,Desktop,Bottom,,Afternoon,0,3
2889,User2889,64.0,Male,Tablet,Bottom,,Evening,0,4
4539,User4539,,Male,Mobile,Bottom,,,1,3
664,User664,51.0,Female,Desktop,Bottom,Education,Evening,0,6
9238,User9238,,Non-Binary,Desktop,Top,Shopping,Evening,0,4
4793,User4793,,Male,Desktop,Top,News,,0,3
1549,User1549,,Male,Desktop,Side,,Afternoon,1,2
5329,User5329,54.0,Male,Tablet,Side,,Evening,1,4
3727,User3727,52.0,Male,Desktop,Side,,,0,3
6724,User6724,37.0,Male,Desktop,Top,Entertainment,,1,4
8271,User8271,,Male,Desktop,Bottom,Education,Afternoon,1,4
6743,User6743,,Male,Desktop,Top,Entertainment,Evening,1,2
3299,User3299,44.0,Male,Tablet,Side,News,Evening,1,5
1206,User1206,,Female,Mobile,Side,Social Media,Afternoon,0,5
4621,User4621,,Male,Desktop,Top,,,1,2
8684,User8684,,Non-Binary,Desktop,Side,Shopping,Afternoon,1,3
7453,User7453,39.0,Female,Desktop,Side,,Night,0,4
1442,User1442,55.0,Female,Tablet,Side,,,0,4
5456,User5456,,Male,Desktop,Top,News,Evening,0,5
6441,User6441,,Male,Desktop,Top,,Night,1,2
9967,User9967,,Male,Desktop,Side,Education,,1,2
4548,User4548,,Male,Desktop,Bottom,Entertainment,Evening,1,3
3226,User3226,50.0,Non-Binary,Mobile,Top,,,0,4
3990,User3990,28.0,Male,Desktop,Side,Social Media,Evening,1,4
3361,User3361,,Non-Binary,Tablet,Top,,Evening,0,4
9849,User9849,,Male,Mobile,Side,,Night,0,4
5579,User5579,,Non-Binary,Mobile,Side,Shopping,,1,4
2017,User2017,,Male,Tablet,Bottom,Shopping,Evening,1,4
8948,User8948,25.0,Male,Mobile,Bottom,Education,Evening,1,4
6161,User6161,,Female,Tablet,Bottom,,,1,3
1652,User1652,,Male,Desktop,Bottom,,Afternoon,0,2
6164,User6164,57.0,Male,Mobile,Top,Social Media,Night,0,5
5959,User5959,,Male,Mobile,Top,,Night,0,2
1905,User1905,,Male,Desktop,Bottom,Education,Night,1,2
9894,User9894,,Male,Desktop,Side,,Afternoon,1,1
3839,User3839,26.0,Male,Tablet,Side,Shopping,Afternoon,0,5
8617,User8617,,Male,Mobile,Top,,Evening,0,3
749,User749,,Male,Desktop,Top,News,Night,1,3
4819,User4819,26.0,Male,Desktop,Bottom,Entertainment,Afternoon,0,4
8361,User8361,41.0,Female,Mobile,Side,,Afternoon,1,5
2289,User2289,,Female,Desktop,,Shopping,,1,3
2174,User2174,,Female,Desktop,Bottom,Entertainment,Afternoon,1,4
8053,User8053,31.0,Non-Binary,Tablet,Top,Shopping,Evening,0,6
4266,User4266,28.0,Male,Desktop,,,,1,2
3784,User3784,18.0,Male,Mobile,Top,Social Media,Night,0,5
8152,User8152,25.0,Male,Desktop,Bottom,Entertainment,,0,3
5508,User5508,60.0,Male,Mobile,Top,,Night,0,4
9686,User9686,18.0,Male,Desktop,Top,Shopping,Morning,0,4
2336,User2336,32.0,Male,Tablet,Side,,,1,3
7738,User7738,55.0,Male,Desktop,Bottom,,Evening,0,2
4348,User4348,,Female,Desktop,Top,Shopping,Afternoon,1,5
5066,User5066,46.0,Male,Mobile,,,,1,2
6001,User6001,,Male,Desktop,Top,,Afternoon,0,2
7465,User7465,,Male,Tablet,Side,News,Night,0,4
7971,User7971,,Male,Tablet,Top,,Evening,1,3
7313,User7313,,Male,Mobile,Side,,Night,1,3
